labels,0,1,2,3,4,5,6,7,8,9
147,-0.5937076531199191,-2.6241566083650096,1.7643762595751475,1.8694928803921056,1.3387219562208528,-0.8843350524469988,-0.7624044176842011,1.039579443308965,-3.1739153425833377,2.67632835235791
148,-3.050212085317602,-2.064810782455015,4.727549341158896,-0.03866408698421506,3.888115327883952,-0.4294496587255595,0.8883511181548158,-3.277237688158897,-0.14619725927685157,2.995337097862734
149,-2.39363666667297,-4.244898410691125,1.9143619637029456,-0.021686828435258293,2.465650537207286,0.7450853089362266,2.3251798865868145,-0.9373641070120036,-1.2273615923028143,3.317364708111503
150,-1.0739626340192423,-2.0900304278978323,2.5173547075679696,1.7489869291779283,1.8324226464248339,-1.1568676952942982,0.06422490207365962,-4.0331687518893755,2.6195895622135987,5.242158799124979
151,-1.818748428848047,-2.2762582517491583,2.200623676915418,-0.7781270000080576,0.26834407084629575,-1.9657818197110555,1.2749261877879663,2.261961027864249,-1.1366779319517364,1.7732340338850765
152,-1.091810518633636,0.924421847756308,-1.0008524667060514,3.0879950941248384,-0.4852837087965354,2.499768891292752,-2.536411104697639,1.1904721111935317,2.5203575571557693,-0.20376057388729962
153,0.6527021670685216,-1.3249105374642673,-0.3342746503277727,2.162579517135172,-0.638587276053259,-1.2924706818163967,-0.8149429141246747,-1.132993484778281,0.3235451856068143,3.4437268195593163
154,-2.0383263069446294,-1.32636332552354,1.6026092226215998,1.6734589128780544,1.2758061284548403,0.2944906307693072,0.028322440908268742,-1.6748476366148324,2.117778865584184,3.3502644444502288
155,-1.5069947881696715,1.113619875143888,1.848991796866379,-1.4888776789451634,-0.275962305683074,-2.1477653575655298,-1.9412612757795804,1.4154301268298775,1.05490471138239,0.6142672736603725
156,-0.9763347279373592,-1.0893135261657374,1.091730039231122,0.7440097448002052,1.3020983146156304,0.4018582863239122,-0.7538313069681146,-0.002309604053095729,-1.544737444278523,0.9484311561412493
157,-1.749674473419023,-0.9613775354455315,-0.7507899900761328,2.8126076307132166,1.6013943855399964,5.1720662133676125,-0.9440364087746485,-0.04733398445471231,-1.7979357426721871,-0.6458964053491149
158,0.7307693130318228,-0.6932261367246996,-1.2525626567850723,0.9491322957443231,-0.4455352059548392,2.1045125747704656,-0.1407945902514936,0.6477254930318894,2.1807751629655625,0.05267476443636965
159,-0.13581378432715413,-0.4126251073491549,-0.8040353633065851,1.697026957447414,0.8874713908132558,3.48860647117473,-0.4293153509084895,-0.3913992131367511,1.1464439709228964,-0.09196797699198131
160,-1.3689268449839522,-0.3142687250719074,1.1577045859478043,0.2521336480174662,-0.4921655846680487,-2.0649077593472827,-2.0957875203999805,1.801708788673944,-0.46819269444342587,1.7011200544978298
163,-0.9072557869776595,-1.1607634159571119,-0.7694935809842597,0.5684659806513424,-0.7386480610719822,1.650995021200543,0.08754404394944487,2.1431445853339364,0.899403331369323,-0.07933515907856192
165,1.5448329318314669,0.722801122413006,-2.118125746658164,4.427401552877406,-0.9933076416401146,0.325929494163786,-0.5211407167849484,-1.0593174608201186,-0.10958655659688346,1.6954253418618719
167,0.9418548240429256,-1.4955794282440305,-0.7063192875587253,0.715836007257615,0.6100605356142376,0.9757241224072052,0.9727960933415354,-2.3361078608745696,0.9729280080994476,2.046690207735183
168,-2.9955850721423887,-1.1561806549697602,0.5977712287795491,-2.0888868921763093,1.44044606700025,2.0001734714759167,-1.8616244590359865,3.266216872851212,-1.5889203707010549,-0.2366632274408239
170,1.8581321287620494,1.183196296283986,-0.15687757369379018,-3.023653097075962,-1.8279163334449673,-2.0497258113311716,0.113950289640592,1.1918087332897063,1.5108111401770508,-2.3466583169894055
172,-0.15879940069547155,-2.0508473366532027,0.02970057817639213,0.1889476136315741,2.0475657610823514,1.7891190221159816,1.9442448724445058,-5.225962981229939,4.409042128302712,3.115937659265084
173,-1.857569559728177,1.4758293449349251,0.09646997045321885,-1.3291338589631083,1.8788461278147328,2.872280973151648,-0.13925985735608384,-2.2427028575169476,4.766991084397532,-2.1191501086315996
174,2.980670089292996,-0.14199324640288125,-1.179479031135938,2.0060276990192936,-0.08114423438438571,1.4826716335800443,-1.9689951144496687,-1.4998622416019045,3.1054608193424715,2.468146544517733
175,-1.1268964299618198,1.5335650186843126,1.9740034971869187,-1.3418613285010599,1.5246555115206921,-0.5531536611637119,-2.4014398381838107,-0.38873254287466563,-0.563629625238184,-0.5680538364768963
176,-3.5687869912692403,-2.3548748820487746,1.1553873725511488,3.3532073849429382,2.973336272819978,2.572972865702798,-2.066936045978594,-1.2639775313675863,-1.7246620610429217,2.0797440857455194
177,0.24310158786481934,-1.751131228907949,0.5842950216456437,-0.7959066060407183,0.1002590523125339,-0.545018293482735,1.6837170740896543,-0.06906385138206025,-0.6080374861014343,2.6916578560140145
178,-1.130136714169786,-3.2205420209030287,-0.599141544502002,-0.16990026187510665,1.5491079831617753,2.7005951541213005,3.1821228469151115,-1.9520324499273896,1.4336296610980823,2.7045670335971583
185,0.34508235656976055,0.8256019056523354,0.34324660093024595,1.2525009488662533,-1.3913046158159863,-0.5135848162966685,-1.9971204702123746,1.5079295406815085,2.7104598100290653,1.732646004125736
186,0.5092654590576008,2.6097852052786727,0.047133675373407874,1.9246493464305925,-0.14739469687421647,-0.9748299513389288,-4.724297515496332,-1.385135347019933,2.6599304087531546,0.21087663637136664
187,-2.6096798112817696,-0.8480435629388104,-0.4525271085919582,0.11749894166019087,0.6988623439315651,2.776125289855738,-0.7369468878242609,0.20703952138864082,3.6239732580130806,0.6921418698076525
188,-0.12499068536517224,-0.27976134021988575,-0.10629227469967033,2.1727673888853527,0.6650056841754067,2.3224895971480346,-1.1776506439620578,0.08795134783521683,0.24144699006669884,0.7026718495210571
189,1.301071111031211,0.40146176497593156,-0.11357983841095148,0.5275993058059523,0.6204961173809016,2.2411994659707606,-0.9099116894408352,0.3866901897447609,-0.6103775407215197,0.6822421715626182
193,0.1427315251554127,-0.7852562562819967,1.486917794213419,-0.8290568762063101,2.140169776982528,1.5222912605647418,-1.1510909035535095,-0.6683630841962306,0.8215182911760083,1.4482993317693373
198,0.40370053108503295,3.415059871918772,0.8219280513331932,-0.7470811998519897,-0.41874095535457145,-2.1083166121279846,-3.6862460185555905,-0.505667003676028,1.1456057754925109,-0.9122964334103706
199,-6.091422642092336,-0.6258402836276065,2.28534818314471,-2.2531716675116247,1.6207028344647367,1.6673268038902302,2.5296902134483394,1.1452803541897196,2.6843248126800034,0.7549187864169123
201,-0.7598783821773669,-0.41232915809001847,0.8682763303558985,1.076943461891201,-0.1036007304653625,-0.3095897307908331,-1.4977542686627585,0.8543762882998422,1.21685468817172,1.870934001717961
202,-1.4511100037896938,-0.6960397438873924,0.3839897972152562,0.5638760170183373,-0.34958944041771245,0.28353837665979065,-0.10846091458180637,1.1023286333665894,2.724110920457484,1.4893040212967656
203,2.3395667902436403,1.1035711070308518,-2.4150866896549346,-0.01689778425834277,-0.9866420931889337,2.134760755385713,0.2602826567357976,-0.05742229824341884,3.663164553425583,-2.792614505714557
204,0.7812931304648452,0.32900143363504103,-0.9062584019866182,1.941039678177604,0.6772045225284862,2.95727869276765,-1.31247110949626,-0.6504056863090992,1.8503621595232833,-0.08015571768448121
206,2.6929575465334628,3.3100628275142387,-1.9597817190253093,1.187580143513847,-1.898220359729386,-1.8617128775280671,-2.561620811439086,0.42647066258687016,0.39871059684142085,-1.9276981067958334
207,-1.9938193222273548,-3.351150291432912,-0.2689220992378861,3.734853131997787,-2.1209334947608136,-1.7163684289033716,-2.3863875499889406,1.9131134446719664,1.8237765969070354,5.761143067015295
208,0.4500200797189203,1.360787081627535,0.8862506811838946,0.6701512349798562,-1.8215549594760851,-2.981961678339357,-3.7688899015941453,1.5041774925939184,2.24658042355089,1.282116035589981
209,-1.7048912157054934,-1.0604976972774287,0.9399260738055575,0.6382235352739835,1.4083937120494936,0.7182658745800138,-0.7623076224845255,0.7902127238220238,-1.1579698842043553,1.7530552627943374
212,1.9612983384660465,-2.061204344988513,-0.019090057747311012,-2.011168623845211,1.7321943709107832,1.4700706885681378,2.801452465203334,-3.3396017842465024,0.3452030343785639,1.4524307129001595
214,2.678666919609332,-0.5922062034562301,-1.0030455053442142,0.9255757551870651,-0.7477281042609308,1.0957921790963265,0.33454592918717774,-0.12043997754297925,0.039331856448489966,2.594428888024696
215,1.5342884344220657,0.3717883218385346,0.9784700978754213,1.0340376495930166,-2.3473994643061964,-1.5324993806289031,-0.0013409363015634002,3.334516554593053,-1.2499688907761852,2.5792667934992246
216,-1.2166492582913648,-0.8072464812955981,-0.3533285532388864,5.157607438106792,0.6164876797435419,-0.430767952863285,-3.6030513192649343,-3.315897788110318,2.00503278763581,4.126273746345697
217,2.622165160705661,1.4483490831814987,-0.5197113430515025,3.6973513775008207,-1.1233769172362185,-3.5523945968678383,-2.01137540069437,-1.6324925640310286,-1.10306413897673,2.0006852398310073
218,1.1168698178411036,2.291981379707527,0.23202249970322159,-2.2963916744954385,0.17487075151900433,0.38358702619085633,-1.7236576832738215,0.44149176965644105,1.0614481018109971,-2.5381954286792525
221,0.15705424129596193,1.5351144961989414,1.269493267725026,-1.2590422067919838,0.6029705824503374,0.5502684553899327,-1.6771705174886617,-0.3154187486750625,2.097353707878682,-0.4679342269178709
222,-2.375628929049223,-0.30250122615545616,2.778596273652423,-0.3528026196101247,1.5774319120156282,-0.4900500671571983,-2.209723323607385,0.1579870182448163,1.3489627117927183,2.832365479138833
223,0.8368822926320649,0.3474118739110542,0.1637641523483438,3.4010047271917574,-0.5671836628832811,-1.0407403025583943,-2.818667881147511,1.6303778840117655,-0.9049639230272956,2.386109867529946
224,-0.15337455856254353,-1.5015409796370882,-0.9560375267048047,-0.526832823678713,1.9095229563241793,4.121404745770372,1.8416706917622014,-2.185375150925992,2.830599309226031,-0.1510518777801772
225,2.358118720192577,2.123905114936702,-0.3184078091837916,2.254641866238248,-1.785420153951618,-2.705401687014365,-2.8942153359792613,0.9229057337687765,0.08636367439619165,1.0941383684889976
226,0.7365303276421606,1.1189805004295916,-1.0820464934646572,0.2269302533584772,-1.9275526063115618,0.19905246929305073,-1.4842412099069264,2.8653743153312328,2.548365185240614,-1.422817686197249
229,1.7527167494384366,-0.1066825719561576,0.1321839966002803,2.1750151500892407,-1.3642258666606029,-0.793349300494802,-0.5625477832013831,1.0108112414347588,0.1743968191475651,3.181151939029484
230,-3.2915275356658045,-0.8886538019990411,3.0895744505743545,-0.29854623307855577,2.6491915382548443,1.1687475405794183,2.5799754053069273,-3.3209437512332793,3.2744314374913017,1.8415709328080139
233,-0.8201712668605258,-0.9839535277893969,0.2875707529880317,1.8115396920796447,0.38466572087745826,0.42325064672628365,-2.203510421617755,0.27394844241839406,0.28295923890938574,2.485783679844854
234,-0.4673208485130069,1.116764940138647,0.14405753835289875,1.7561209341576323,-0.08150836026999612,-0.24937632238236285,-4.591047445392349,0.78976829834427,0.6967933257527128,0.8003110979075263
235,-4.055622714911411,0.6438288291974523,4.800132588970503,-2.8614314926845856,2.534888827241957,-1.601393937113021,1.0959988774382776,-0.7023645130610485,1.6910719452016296,-0.3075122824723395
238,0.7846926886562576,-1.1430809411942215,-1.0157252113533033,0.947481654236629,-0.8024443082144559,1.07896746064015,0.0989729446992835,-0.053519482100673615,2.802206483385463,2.1792564893258044
239,2.7561566325956726,-1.4705742670988498,-2.5508308706524288,1.527567897156785,0.3820424608028275,1.3624000053673337,1.5456689956219436,-4.864297569088585,3.2514022683207724,2.6213861763828086
240,-3.9105139064073233,-0.8760301085695705,3.042933046531526,1.854425900020947,1.1863310058543557,-0.11687218754119494,0.64358902424564,-0.33171172717181124,3.739941791219529,3.9661760660079537
241,1.3867589200383614,-0.9140293219982657,-0.04408595441495605,3.90298000662666,-0.42646629782884715,-3.4826798557714254,-2.4001985361561835,-4.086828446120101,2.2554289598149277,5.135466821992955
244,2.9867207536087284,0.0321287802355866,0.34992750508313475,-1.177239425050552,-0.19298784253121437,1.0178480763407662,-0.29966053069109827,0.7034215738163532,1.0262917510891112,0.5313415602193127
247,-1.0259211918969526,1.4327275698978204,1.656141479902138,3.0603163463517444,0.3427322340127102,-2.8135376400405443,-3.985331451350785,0.5560864954244352,-2.773955667924521,1.6621620469657272
248,-0.653218024515906,-1.9835377355054764,0.6881058442887491,1.0818949860825045,0.8452235760517355,0.054389555407847456,0.653134584012638,-1.6080105832414993,1.1413214471700868,3.1415409285959734
