left,right,cosine
41,206,3.871850254921377
60,78,3.871813718642569
121,128,3.871813215520482
118,212,3.8717183693166737
14,150,3.8717016774777053
119,209,3.8716516764895537
6,82,3.871548404542308
143,241,3.8714829300140896
56,235,3.8714164574851164
20,80,3.871362174514017
51,158,3.8713148062976686
46,78,3.8712522883152696
202,235,3.8712474696498616
5,21,3.871230232900351
39,123,3.871192211702518
39,146,3.871190850939344
91,149,3.8711569838018067
48,64,3.8711386407449346
53,104,3.871111129588122
18,60,3.8710766816113376
14,56,3.87104060229128
77,215,3.870944676576649
106,141,3.8709277681219763
11,88,3.8708484821688467
14,202,3.8708084922289516
83,234,3.8707915999118403
40,204,3.8707312996426344
124,186,3.8706704924168966
60,144,3.8705877901722348
5,9,3.8705738085340204
36,84,3.870465402583239
141,244,3.8704070386693443
7,84,3.8703890942838375
170,239,3.8703556863390087
64,176,3.8703541107214363
20,170,3.870300819425534
77,239,3.8702971291409067
3,223,3.8701380160548258
48,155,3.8700110965844186
146,174,3.86987862601689
53,119,3.869870106612827
2,15,3.8698238429637
27,123,3.86981504881765
157,199,3.8697715000391533
2,141,3.869592258486684
64,81,3.8695059389528463
27,128,3.8693774652470285
119,152,3.8693723058965084
101,173,3.869300516409762
1,15,3.8692392972709686
7,186,3.8691511741801428
90,177,3.8690732012143223
26,151,3.8690368753308917
24,218,3.8690251712883796
101,234,3.8689995126756767
77,79,3.868972362073534
119,234,3.8689552846258057
11,38,3.8689548501713253
9,143,3.868925796342598
4,241,3.8688366497111937
128,140,3.8686650070351094
33,223,3.868580915148065
8,215,3.8685448710337758
63,156,3.8685103442464266
206,244,3.868475228859289
6,40,3.86843899982964
29,193,3.868429320322514
15,19,3.868417829891403
135,141,3.8682337459098664
9,46,3.8682222919437246
156,168,3.868118088359592
32,128,3.8680972819085073
22,42,3.8680462324854243
19,244,3.8680237983630086
86,233,3.8679495069144343
110,149,3.8679239292723286
11,186,3.867889309813667
27,238,3.867858454135174
15,111,3.8678161453165645
63,178,3.8677812023650366
22,60,3.8677061344464283
15,203,3.867622874005992
31,46,3.8675270347286963
157,233,3.867521203978519
73,206,3.8674938554665834
19,41,3.867401821294504
21,140,3.8673814348799063
37,199,3.8671755469928635
165,214,3.8671547395098917
121,146,3.867109755513371
105,136,3.867078441472024
25,27,3.8669852994212057
23,131,3.8669400125031963
7,19,3.8668805446697405
125,208,3.8667940231439495
26,155,3.866770123603348
58,124,3.866746264863486
66,176,3.8666904603239782
49,115,3.866675271877182
116,230,3.866625755049113
160,173,3.866539303140632
17,50,3.866465193616367
135,206,3.8664467428847873
21,143,3.8663816709613332
88,97,3.8663734244097876
66,147,3.866239361206674
31,51,3.866199738554078
31,226,3.866129018333752
38,185,3.8660902812851328
167,229,3.866069719238401
15,204,3.8659065336501772
103,247,3.8657915467685555
20,140,3.865774541125822
52,53,3.8657704692001573
4,15,3.865760582688829
19,36,3.8657267864995677
115,151,3.8656435169737478
109,119,3.865643106176848
24,106,3.865551642550904
19,106,3.865392587163708
4,229,3.865392131015139
6,71,3.8653545526824065
73,79,3.865272234274679
1,73,3.865235693827092
59,83,3.8651944752811467
100,159,3.8650824416033007
6,217,3.865041170357175
26,102,3.8650091294874267
4,73,3.864982020306233
44,112,3.8649042615529936
53,207,3.864887569470876
67,168,3.8648180291190606
8,186,3.864628972969312
28,224,3.8645231235917428
31,131,3.8644014128522843
1,212,3.8643887507846184
215,217,3.8643532505291414
8,38,3.8642235067832518
0,119,3.8642164389507183
121,165,3.8641968750590436
27,70,3.863888525253777
133,156,3.863882721287947
30,83,3.8638667042795496
144,238,3.863814418427239
41,167,3.863729638042911
63,248,3.8637205684047564
151,202,3.8636395680408033
20,77,3.8636102432061477
15,239,3.8635494763608955
32,123,3.8635233300320593
22,127,3.863514488596533
203,225,3.8634033398970105
174,186,3.8633448208234866
55,96,3.8632480736911408
24,158,3.8630781831368024
140,203,3.863057604963439
26,49,3.863041791574397
82,124,3.862946001420542
80,203,3.862873700248912
2,60,3.8628488682848015
115,155,3.8628098360258774
63,235,3.8627922878734067
2,117,3.862732258109002
173,230,3.8625812336837475
10,226,3.862571423751609
49,56,3.862563537485885
10,62,3.8625264311903416
67,133,3.86249306860997
82,139,3.8624373048140224
40,139,3.8624212837180396
9,186,3.862367320214981
56,151,3.862365901979218
88,225,3.8623550997950744
23,167,3.862273785503623
65,234,3.8622141703112574
57,64,3.862204784254361
23,144,3.861869374272292
6,69,3.861792332774417
22,97,3.8617484799823067
178,202,3.861721571156039
46,241,3.861514205251308
63,222,3.8614908063620517
48,66,3.8614511160246687
94,186,3.8613325333679125
91,160,3.8613098858492183
71,117,3.861307555242027
2,84,3.861300834634565
113,152,3.8611988126155836
155,202,3.8611562239154162
51,218,3.8610241426561314
20,189,3.8610182341362345
94,206,3.860949101938063
58,215,3.860882318243673
23,206,3.860879155390712
7,141,3.8608732764151643
38,80,3.8608312364126762
19,158,3.8608161171520603
21,43,3.8607666900674773
133,248,3.8607362642911807
5,241,3.8607276724026707
15,32,3.86069427037428
52,109,3.8606456739544512
36,141,3.860467526600778
80,88,3.8603925504734318
83,173,3.860277293763624
31,40,3.860177456967316
71,139,3.8600519685380084
46,73,3.860006187449817
25,40,3.859872597903215
94,143,3.859764538424711
17,72,3.8596526723566913
69,204,3.859642850931274
73,223,3.8596119720359567
30,230,3.8595589520342037
15,20,3.8595467613036503
63,201,3.859413164074838
21,46,3.8593848731021287
58,75,3.859330293221195
23,84,3.859307921231843
4,23,3.8592957722536774
80,215,3.859261289671331
186,212,3.8592395588858985
45,142,3.859221301029085
118,241,3.859201208399636
102,147,3.859154731251496
45,122,3.8591477371929868
80,117,3.8591337302946807
209,247,3.859081075588806
1,21,3.859078034977374
102,115,3.8589471851591055
14,168,3.858924740038896
6,8,3.8589144341986343
20,131,3.8588604586065958
113,160,3.8588556325774817
32,70,3.8588455333190037
140,238,3.8588101620307436
91,101,3.8587097873793548
31,33,3.858584803804987
144,165,3.85845765526408
8,139,3.8582576450955006
106,206,3.8582289934220797
56,178,3.858141171282507
133,201,3.858052361443119
18,158,3.85802305682921
120,148,3.858006762380281
2,167,3.8577640839444367
110,234,3.8577613363411887
115,178,3.8577058577251297
49,202,3.857682515871284
74,130,3.8575036835294894
143,229,3.8574327574683904
9,118,3.8573672396632146
48,178,3.8573285357306055
135,167,3.857318819606106
212,239,3.857243792116602
59,230,3.8571943089178533
50,67,3.8570396851457263
50,178,3.856943399779583
144,226,3.8568695151197465
64,199,3.8568227753223465
168,201,3.856621022332616
21,118,3.856586459516529
140,223,3.8565847965798654
149,234,3.856560549375028
150,230,3.856540511692792
101,116,3.8564974293228005
14,133,3.856240510963363
56,155,3.856191525377226
44,138,3.8561333426537834
31,206,3.856050200689284
17,47,3.855937629516333
5,229,3.855785989490087
38,217,3.855654805622878
46,229,3.8556038445602336
133,222,3.8555033714822833
168,222,3.8553894647249587
12,198,3.855384804221192
95,119,3.85537516430759
55,61,3.855295391206883
29,147,3.8552861561171694
7,206,3.8552055616130194
102,202,3.8551738011633243
59,101,3.8550788087132912
56,102,3.855063854576274
34,93,3.8548671332625704
101,113,3.8548475243429863
4,41,3.854840700117257
26,66,3.8548211980348963
1,9,3.8547241909277385
167,244,3.854715560971051
6,11,3.8547019434294207
31,32,3.8546481601088134
123,140,3.854638363689164
36,206,3.8546363194715365
78,206,3.8544791146539064
168,248,3.854358055180981
59,248,3.854246788190368
23,51,3.854215660751257
21,79,3.8539953845679356
98,114,3.853895946082367
6,140,3.8538844395911753
130,146,3.853836832192192
15,118,3.8538351867045666
106,143,3.8538346586717096
71,186,3.853736191779117
3,158,3.853731234140401
0,216,3.8536211598308063
50,156,3.8535939096989242
104,240,3.853545661993591
41,143,3.8533252456194647
63,151,3.8532412824650883
63,67,3.8531744827388232
39,238,3.8531615391572878
15,40,3.853081103354554
103,175,3.852949288547451
67,72,3.8529133556992496
91,163,3.8528409930113923
40,88,3.85265479755849
30,163,3.8526372252331686
83,150,3.852517301841144
40,203,3.8524737226393815
9,111,3.8523802445404085
69,139,3.852132851303417
44,89,3.8520736007778846
39,128,3.851949587441991
168,235,3.8517833840864544
147,151,3.8517741580634683
3,31,3.8517740112501873
170,203,3.85165079373596
65,240,3.851585873361117
31,140,3.8515054322668147
133,235,3.8513473477469713
45,132,3.851239319827796
79,131,3.851229266294691
31,97,3.851212204918104
71,124,3.851149157504457
79,212,3.8511207028795518
93,221,3.8511055957097176
71,204,3.851089169835496
70,71,3.8510609645587186
110,152,3.8510514854949704
5,15,3.850809732798309
43,212,3.8506194120308104
83,91,3.850589219069815
33,158,3.8505231952794747
64,233,3.8504387744804665
4,244,3.850234051856125
139,217,3.8501845073147463
47,248,3.850144163286533
11,139,3.85014326133057
65,109,3.8500956489665334
143,244,3.849947324590992
189,203,3.8498889430323944
41,46,3.849721921220243
66,115,3.8497122840088105
46,244,3.84958122629864
36,167,3.8495373007003018
5,94,3.8495015327133997
70,82,3.849423313337436
91,152,3.8494095789447402
132,215,3.849391618425833
112,120,3.849370264856722
12,177,3.8493149282405934
39,165,3.849135505599323
7,167,3.8490560553124085
49,176,3.849026256540781
239,241,3.8490252080569514
116,160,3.848979619465514
104,154,3.848857450890346
4,135,3.848691568531197
2,51,3.8486623254380725
201,234,3.848583869026532
5,244,3.84837230540779
5,41,3.848299965801001
63,155,3.848245162546565
29,136,3.8481786291179767
89,221,3.8481727822403333
31,153,3.848134728499221
48,49,3.8479603544906604
97,239,3.8479517112325796
20,97,3.8479358672258526
72,156,3.84787151061028
5,135,3.847834731737013
1,241,3.847822032471491
103,119,3.847807760897407
43,73,3.847723817675303
28,100,3.8476964016528656
65,154,3.8476944071010646
26,178,3.847518821883739
109,110,3.847497851245326
209,216,3.8474554057649675
91,230,3.84728451761424
66,202,3.847179478162329
32,204,3.847156517868642
135,143,3.8470995251930944
58,125,3.846819451818082
49,81,3.8468105901340497
79,97,3.8468038051731015
27,204,3.8467519908709185
65,149,3.846595101082574
12,35,3.8464915849964876
118,229,3.8464197774123035
186,214,3.8462489610110966
21,215,3.8462458025313935
60,126,3.846218676237357
87,234,3.845992176349113
71,215,3.8459373614965338
80,139,3.8459243178945615
136,175,3.845650629260714
176,178,3.84564903983424
17,76,3.8455791238561376
0,247,3.8455569211902816
46,135,3.84523318166834
95,247,3.845175085179389
10,31,3.845167316715817
24,31,3.845137902707564
23,60,3.8451123619553007
38,132,3.8450805462698874
51,78,3.8450390484907646
230,234,3.8449984012801512
2,19,3.844851988194094
151,168,3.844831512238703
104,149,3.8446359908653136
14,50,3.844632122544346
23,33,3.8446293543910457
109,207,3.8445647991624434
71,123,3.844436924824854
6,225,3.8444297236587994
82,204,3.8443839371423927
51,223,3.8442819189651507
73,88,3.8442012583134577
25,69,3.844151801480833
8,70,3.844085314100118
104,109,3.8440614644394797
46,94,3.843961785229438
207,240,3.843937379884631
74,174,3.843913302723458
38,71,3.843797355200598
71,128,3.843787485575012
15,141,3.843784040361241
15,143,3.843771179329231
34,122,3.843743284336214
86,120,3.843742970414686
109,188,3.8436546567645227
63,102,3.843636346482695
50,201,3.8435366903118937
59,160,3.843503548739048
95,175,3.8434058813374556
15,167,3.8433059685100353
128,144,3.8432606208409545
15,84,3.843221511462442
147,155,3.843192418989799
163,173,3.8430228963172763
56,66,3.8429994958040807
18,42,3.8429695922774174
101,110,3.842967163601259
117,217,3.842807028249584
4,94,3.842795396055517
53,113,3.8427128066621967
88,189,3.8426835016149257
53,99,3.842680335926185
140,204,3.8426584860910777
185,223,3.8424204750479616
4,106,3.842400161232438
185,198,3.8423802230210553
62,130,3.842343239626935
132,177,3.842320521334474
68,75,3.8422203497938456
32,139,3.8421915198574785
43,97,3.842164466438021
154,207,3.8420613973054674
53,110,3.8420345640247247
76,156,3.8420021814316834
35,45,3.841993826003672
67,115,3.841880265839518
99,152,3.8418171797782783
88,170,3.8416791007981943
47,156,3.8416278661075633
52,240,3.841558727416681
72,201,3.8415035112335323
175,209,3.8415029736393214
4,7,3.841430108094174
12,13,3.841246531299558
76,103,3.8412399333509386
130,226,3.841205967405756
41,118,3.8410921737328043
82,215,3.8410453815807806
35,218,3.84102459887813
133,151,3.8409064402997566
6,27,3.8408081315175724
69,203,3.84080045069068
50,248,3.8407844079154914
131,239,3.840740899807577
77,88,3.840602932240356
9,43,3.8405307267694595
73,218,3.8403529825825338
31,73,3.8403454460781328
1,229,3.8402912680468377
2,24,3.8402537038163156
74,214,3.8402312154613165
70,217,3.8402095277318997
146,186,3.8401512921176866
110,160,3.8398027299068582
77,203,3.8397641036180348
155,168,3.83965751869269
5,106,3.8395359113757332
26,67,3.8395317324097955
111,241,3.839514327306726
29,90,3.839367108632902
133,155,3.8393217713598236
153,218,3.839246513193128
94,118,3.8392255041679775
9,79,3.8391230665408287
27,139,3.8390702275718853
130,186,3.838998693884755
7,143,3.8389339952813417
80,204,3.838904149364753
125,132,3.838781833572118
83,113,3.8387761102917595
36,143,3.838490522809958
206,218,3.8382798861774297
0,76,3.8381451726070797
94,111,3.8381424776533635
38,82,3.8380760628702717
16,25,3.837988937892246
43,131,3.8379605403324417
49,57,3.8379178655086728
204,217,3.837854332760745
124,132,3.837827525693511
50,222,3.837775795539234
1,131,3.837760694190405
8,204,3.83774025070295
144,204,3.8375766627668337
187,240,3.8374185756609664
25,131,3.837396750282367
102,168,3.837370160537285
138,209,3.837338958467873
97,117,3.837315406186064
113,230,3.8372914172290704
69,88,3.8372868761166536
100,152,3.837275970699757
11,70,3.837237011195647
31,130,3.837101086838218
72,222,3.8370675155273277
118,244,3.8369613868741617
18,62,3.836866098109332
3,23,3.836823377702733
74,121,3.836639607993999
81,178,3.8365873912891373
5,7,3.8365647769520494
5,36,3.8365531728580153
110,230,3.8364773752560883
4,36,3.836171276509437
106,118,3.8360433654148114
6,80,3.836043163562183
147,222,3.836010669882188
73,117,3.835974741104126
76,209,3.8358439718184285
52,154,3.835741551693554
21,239,3.8356260798251722
0,175,3.8355505175858187
46,106,3.835444698806496
111,229,3.835412353512446
47,201,3.835394603477009
24,223,3.8353839658422446
84,218,3.835316363892047
102,133,3.8352075890147455
121,226,3.835194863289031
70,140,3.8351906595445273
103,216,3.8351146149669324
123,217,3.834934718818772
95,216,3.834901137895592
101,150,3.834692938406853
91,109,3.834684535905118
10,146,3.834600513084717
37,234,3.8345563026509004
74,153,3.8345356065216825
9,239,3.834472350206833
147,235,3.8344377862437025
79,241,3.8343228361377886
36,46,3.834269575425142
149,207,3.834268227623446
35,177,3.834255096116233
139,225,3.83421696307225
82,123,3.8342122177199283
7,46,3.834150241184698
114,129,3.8341218419833307
104,160,3.8341154325218048
50,151,3.83408594525692
154,187,3.834020018954708
56,67,3.83391591400176
0,86,3.8338530089259337
118,135,3.8334835041486635
140,165,3.833476710042481
174,226,3.833414654452694
95,138,3.833337195837541
37,120,3.8333240219322535
139,189,3.833146959469963
90,93,3.833074196843328
77,186,3.8329969539005466
114,159,3.832955723136531
109,113,3.832874745471983
60,158,3.8328605942359815
120,157,3.8327013029147183
21,38,3.832697172024935
147,156,3.8326718382290688
97,111,3.8326679210200187
17,30,3.832644955267727
63,66,3.8323651417447566
152,173,3.8321829236529217
20,212,3.8319433218922114
1,41,3.8313747000503895
73,203,3.8313182857585155
76,101,3.831282697246556
49,199,3.8311666941400206
8,123,3.8311584337280404
45,75,3.831057108800947
12,142,3.831019767512444
50,235,3.8309594129163806
72,235,3.8307700965639806
11,204,3.830733117300076
15,206,3.830613702863662
141,218,3.8305787868761425
22,131,3.8304783711379966
47,222,3.830473577584711
19,23,3.8303325750152037
140,146,3.8303095255473147
139,140,3.830281397130543
8,117,3.8300821074494014
106,239,3.8300530929145373
114,224,3.8300361967578698
76,95,3.829888155145137
112,199,3.829852472706642
43,241,3.829798491442787
1,94,3.8297981357040216
103,138,3.8297158382269343
82,117,3.8296273679278476
41,111,3.8296165191537908
67,202,3.829593058938409
15,46,3.8295717413236825
96,159,3.829494623365818
1,244,3.829317177357459
1,135,3.829228571313327
111,244,3.8292257089447688
222,234,3.829059071262563
89,136,3.829023434830831
206,223,3.8288745724688438
84,223,3.8288730359437047
178,199,3.8287835022729615
70,80,3.828668703691471
83,110,3.8286524037729412
6,170,3.828477082487777
136,247,3.8283963013056352
67,145,3.8283685125073634
47,163,3.8281370644300843
94,239,3.828035249873106
73,128,3.8279944418567657
61,98,3.8279110034577672
97,118,3.8279061731811805
57,112,3.827802850844903
148,199,3.8277913083027806
160,207,3.827762110573869
10,158,3.8277253582407305
1,97,3.82747844980679
71,238,3.827415749077651
14,47,3.8273706877636124
111,135,3.8273393630137496
15,51,3.8272895917803904
52,149,3.8270255759230594
20,40,3.827021439741945
33,78,3.827012619582116
31,60,3.8269560963661142
2,3,3.826826003153735
30,152,3.8267960395647913
65,160,3.8267846600166564
142,208,3.8267525800015623
156,234,3.826663050282994
178,233,3.826572899895133
59,149,3.82656975066283
116,154,3.8265270784570604
2,33,3.826510785779032
39,124,3.826407226450828
147,201,3.8264023144938113
66,168,3.8263730148282047
62,153,3.826318796216392
0,157,3.8262070007876403
6,77,3.826133566612593
136,148,3.826128927464943
60,74,3.826106276934049
53,100,3.8260749500158964
57,178,3.8260020526682554
35,223,3.825925722012564
149,187,3.825853368826309
79,229,3.825849848963734
142,198,3.8258348648746825
116,149,3.82580569151371
90,122,3.825644056292142
3,78,3.8255823214757014
116,240,3.825531029175389
72,151,3.825530483545638
114,137,3.8254587383931264
11,123,3.825451661983968
6,32,3.8253791995322937
58,185,3.825358470949413
50,155,3.8252973874356537
43,229,3.825278767365338
47,235,3.825017039338407
20,21,3.8249687950496125
87,240,3.824932002591071
50,102,3.8249277292777304
136,138,3.824849917161047
66,133,3.824761145248695
40,79,3.8246289337660784
31,214,3.8246056565729516
7,118,3.8244874335555763
18,127,3.8244528329615566
93,193,3.824442115627372
76,149,3.8244177654146525
106,111,3.8243745737454917
155,234,3.824317148652934
76,83,3.8242738591400336
1,106,3.8242066040933773
11,117,3.8239687020268187
118,131,3.8239413335555636
62,174,3.8239111950232987
186,215,3.8238338206567724
177,208,3.823822831760241
20,73,3.8238071788985075
101,104,3.8236777340373354
15,27,3.8236689806257678
214,226,3.823585485997631
36,118,3.8232582893579465
103,105,3.823214638764009
14,72,3.823172516401284
39,226,3.8231095159735617
10,186,3.823106477705425
9,20,3.8230699218221544
109,173,3.823014062123793
229,239,3.8229998737726145
15,69,3.82298830876472
15,117,3.822819496966866
123,144,3.8227296098608154
120,247,3.822685839191246
49,233,3.8226754687959072
146,185,3.8225734425041793
52,160,3.8225567941244214
141,223,3.8223566665772495
65,101,3.8223553522789673
18,78,3.8223154830954544
139,170,3.8221111195479445
34,89,3.82204809600712
21,124,3.8220404593302932
6,189,3.821998041278306
67,176,3.821981866937546
100,224,3.821975386856151
60,62,3.8219496296428246
70,144,3.8219036560944337
153,226,3.821839733663932
117,225,3.821790334086481
20,69,3.8216450355577614
27,98,3.8215250738202586
17,234,3.8215232366157332
44,66,3.8215089374274136
111,131,3.8212201797512853
76,112,3.821219116761681
81,112,3.821169856732008
27,203,3.821169442308368
40,239,3.8211432294942207
86,234,3.8209561803619394
8,128,3.8208804759088455
3,186,3.820848894352146
62,214,3.820818022589325
117,189,3.8208068285785686
87,154,3.820644960027355
47,151,3.820639655635521
77,139,3.8206057030494396
0,138,3.8204830077629595
36,111,3.8204237670890846
146,153,3.8203751427199357
150,160,3.820333923474974
15,23,3.8202181856746136
153,186,3.8202036196107043
29,34,3.8201306509750044
24,78,3.820025824873186
7,111,3.81998170758122
39,215,3.819969504010679
12,208,3.8199650093100037
86,209,3.8199519949679726
203,212,3.8198913406367696
57,148,3.819841092384716
70,225,3.8198119659773013
46,218,3.8197692317022116
31,174,3.819713927887993
128,217,3.8197120183583158
27,31,3.819711584020296
87,149,3.8196852575810896
67,81,3.819581331047364
75,208,3.8195182322523658
108,114,3.8193857403823395
60,98,3.819340032588137
10,23,3.8190756071349377
21,139,3.8190477600612116
204,225,3.8189904999050652
61,145,3.818981724954836
20,241,3.818633638874048
35,36,3.8186271336195077
86,95,3.8185096663267877
41,239,3.818465754809225
27,88,3.818387099445592
16,127,3.8183522973513373
120,138,3.818291229396543
1,7,3.8182860550381053
50,66,3.8181718997634237
41,43,3.8181578151453937
14,234,3.8180795840532515
127,144,3.817989052413494
150,154,3.8179298923856884
126,158,3.817716747525634
17,173,3.8176756555757123
39,74,3.817595218586261
14,76,3.8175876906553445
76,176,3.817516651306322
41,79,3.8174356153195586
15,97,3.8172833573355263
32,98,3.817193604722681
19,223,3.817185932319256
15,33,3.8170982688767823
98,144,3.8168884499865747
149,150,3.816859249388914
12,90,3.8168475831769344
112,176,3.8167599970859065
157,209,3.8167568000870213
32,203,3.8167369794337462
48,67,3.8167222182737657
62,121,3.8166821978823555
1,36,3.8166728851398397
79,94,3.8165952020598577
0,37,3.816566142056779
36,142,3.816382498118694
88,241,3.816329052724429
59,154,3.8162261825593062
88,212,3.8162081021941856
59,240,3.8160603948909584
142,185,3.8158448460511414
189,204,3.815833723686493
38,186,3.815751046077012
97,143,3.8156671337896704
43,244,3.8156545648613145
72,102,3.8156323180890954
75,132,3.8155230210187447
95,105,3.815484409745978
25,97,3.8154188417659496
4,223,3.815348260707763
78,153,3.8151567033572333
5,131,3.8151054236864033
34,177,3.8148754476903353
185,218,3.8148639220689184
31,144,3.814804857161608
64,120,3.8146812088125777
11,128,3.8145992374206834
71,165,3.8145613782427708
30,156,3.814531587952037
21,88,3.814451388526112
26,76,3.8143835999703466
145,159,3.8141778694199084
33,146,3.8141167788735744
86,103,3.814040360242828
120,175,3.813900664385386
43,94,3.8138649003603895
17,147,3.8138531024850924
79,244,3.8138297941040595
29,221,3.8137910845613496
3,15,3.8136728375095474
117,241,3.8136708472886602
185,186,3.813670006494495
7,35,3.8135116986534836
80,128,3.813417240593924
157,234,3.8133217224999627
52,101,3.813241424640606
81,148,3.813177580000768
19,218,3.813113493926328
56,76,3.8129878972077793
44,102,3.8129550972884534
80,123,3.8128337470688853
72,155,3.812809401384379
105,209,3.812776859653866
70,189,3.8126188326978725
14,30,3.812452616629364
2,126,3.812323557161068
101,207,3.8122895101338585
79,106,3.812220873891897
4,131,3.8121712194304664
76,230,3.812106797440631
43,135,3.8120912704415515
40,43,3.8120756778787963
130,158,3.8120058349268504
73,238,3.8119838447199443
82,128,3.8119516961766404
4,218,3.8119452056431435
21,203,3.811819591898261
37,209,3.811664115866157
47,155,3.811431043065487
123,225,3.8114275088915335
135,239,3.8111706498150166
79,135,3.8110929515358682
112,233,3.8110570542678714
35,244,3.810944726727085
32,88,3.8108315434054405
239,244,3.8108091885146558
24,186,3.810700775253143
5,97,3.810582690334177
95,157,3.810555400156167
76,81,3.8104698863196993
148,176,3.810467656789796
150,240,3.810422797889574
47,102,3.81019387717972
76,160,3.8101870168554743
148,233,3.810140076523437
18,226,3.8101230525366647
15,153,3.8097932514695563
5,218,3.8097617641394734
119,188,3.8097427926694767
49,145,3.8096696736605558
46,97,3.809661403271102
217,238,3.809623000773671
66,234,3.8096093782753697
14,147,3.809595119420356
53,91,3.8094700271362254
18,74,3.8093731967107978
48,112,3.8093293784356663
234,235,3.8091738425213673
57,67,3.8091632312192556
3,146,3.8090515226868416
10,78,3.809024809564691
160,187,3.808956658869316
126,137,3.8089557406450147
70,77,3.808824548220764
76,240,3.808690075356128
10,15,3.8085820488114432
121,124,3.808403354730471
30,53,3.8083221540368575
35,135,3.8082638726135682
82,165,3.8082444083517477
69,79,3.8081672898154464
143,218,3.8081533922932453
99,163,3.8080492954841354
48,148,3.807999948454964
119,154,3.8078438202313056
72,163,3.8076754034280684
73,139,3.8076292713032003
33,186,3.8076043842569987
102,234,3.807383549309977
46,131,3.807345952614648
45,93,3.8072866761342947
20,229,3.8072190108134594
99,159,3.807102973007913
53,55,3.8070824852183796
76,102,3.8070104851880417
73,204,3.8068763449089293
57,76,3.8068422584412795
124,214,3.8067804882800256
103,157,3.80674380961604
165,217,3.8065776834580825
137,159,3.8065645067033724
214,215,3.8064065453555287
1,40,3.806284789105206
98,159,3.806255240765617
38,122,3.806206561448949
43,106,3.8060376337701696
31,69,3.805905820338136
76,235,3.805877072538458
76,154,3.8058249861386018
70,170,3.8057395858697873
173,248,3.8057189979211503
99,224,3.8054722218831074
7,142,3.805382092500844
131,143,3.805277149844135
100,188,3.805111149535381
28,114,3.805012101097665
43,69,3.804471482346294
78,130,3.8043838002477477
7,79,3.8043040330602946
7,43,3.8041660760116214
66,72,3.804083665315641
17,91,3.8040532452272338
133,163,3.8040199963505206
67,199,3.8039867501720703
119,240,3.8039289416040103
101,187,3.803764422446695
83,104,3.803714246802923
135,142,3.803661636244638
75,198,3.8035888216278853
0,105,3.8035319266096086
76,222,3.8035073153113386
163,168,3.8034433925588313
73,123,3.803258867279741
119,149,3.8032504858771583
25,114,3.803250458850849
0,64,3.803229167677726
30,248,3.803194481611556
9,88,3.8031859531805163
2,10,3.8031442297495657
36,43,3.8030988848499865
65,230,3.8029910333072863
6,73,3.8029081271839797
203,241,3.8028797515523927
9,203,3.8027510312734503
153,158,3.802735861128409
44,155,3.8027117073412913
70,73,3.802643971372962
142,218,3.8023562461116795
38,39,3.802235976105288
139,144,3.8021425426558904
104,230,3.802128683803633
8,238,3.8019952522196725
26,112,3.801932690901266
40,111,3.8018671304753773
156,173,3.8017083736695176
17,113,3.801706556787273
44,151,3.8016962066417146
65,83,3.8014845108120845
60,128,3.8012730339438954
167,223,3.801260004284299
53,173,3.80120386105074
167,218,3.8011574873179717
76,199,3.8010842821470963
140,218,3.8010028375403992
41,185,3.8009868848211097
7,239,3.800503426520105
36,79,3.8004650996082923
39,62,3.8003897036190666
36,239,3.8002417303033895
76,168,3.8001951967748604
30,201,3.8001609917741206
47,66,3.7999624971544668
48,76,3.7998595966711006
35,41,3.7997973002342165
234,248,3.799748159400732
124,174,3.79967135725319
30,222,3.79963031637656
57,247,3.799565641821948
170,204,3.799484548909976
14,173,3.799382743603114
78,140,3.799364404472984
69,239,3.799308093497067
47,152,3.7991904585510405
37,103,3.7991257056678482
21,70,3.7990375709910484
118,218,3.7988718361137432
186,206,3.7987953108143255
37,95,3.7987509215019344
42,137,3.798633777892457
121,215,3.7984121730951186
20,41,3.7981670693801806
82,238,3.7981018478885966
11,238,3.79776662937081
138,233,3.79771223658624
30,235,3.7976208463549694
52,83,3.797552791232372
40,118,3.7974760929263347
8,165,3.7973565566683787
152,188,3.7973491809711737
25,137,3.7972900406577628
96,99,3.797193364374023
20,135,3.7969659483328537
158,174,3.7969560279260612
147,248,3.796944510920878
64,209,3.796942221998407
20,27,3.796811482466885
7,185,3.7968091891696343
77,123,3.796791036253176
106,117,3.7965681194707797
6,21,3.796483259326264
20,244,3.796479664054656
55,109,3.7964123299288435
28,99,3.796397261639325
117,131,3.796362914521458
46,223,3.7961813874891916
199,247,3.7961207035947
173,222,3.7960690409355036
120,178,3.795954525798624
142,244,3.7959433663044955
13,45,3.7958905790899413
87,101,3.7956085073203774
185,229,3.7954614133487468
112,136,3.7954341909896945
173,201,3.795420581083257
151,234,3.7953866872207143
89,147,3.795379543225386
50,163,3.795343821255281
173,235,3.795021610445085
123,189,3.794767627939048
77,204,3.7946791796845303
83,207,3.794387851529999
94,142,3.794203564049177
174,215,3.793993157874683
233,247,3.7938821318602822
38,214,3.793708394057103
80,238,3.793589499005412
87,160,3.7934670794620695
139,212,3.793208585523524
40,98,3.7931886271995046
44,235,3.7930196768580773
20,94,3.7929705258380344
75,142,3.7929385895785357
125,177,3.7928202727677913
110,248,3.7926843940796817
185,244,3.7925627107048916
35,229,3.7924750819880595
64,234,3.792471744613515
98,224,3.792424418847297
128,225,3.7923546674013107
5,223,3.792251766825702
