left,right,cosine
37,48,0.04440695220440038
30,46,0.044266841465626844
79,172,0.04415209500202587
202,222,0.04412924862249978
77,113,0.044093186194679064
131,187,0.04401451679518793
46,94,0.04396222655739674
107,186,0.043906296034697735
22,107,0.043900080370500215
31,110,0.04386583271229407
90,157,0.04379466664945901
62,105,0.04368612565767555
45,87,0.04362402753555476
73,233,0.04347084409410513
68,73,0.04342347729032309
7,73,0.043421167134620575
58,206,0.043405234770109755
52,112,0.04335915066786867
62,151,0.04334432730316311
108,147,0.04329966480312773
56,57,0.043278153330281
85,167,0.04327022061487115
222,248,0.04326846454392053
34,74,0.04325632367580625
23,48,0.04325452478393726
125,159,0.043213384037518315
74,247,0.04318446325190732
114,116,0.04317779267596835
47,107,0.0431650817396578
123,233,0.043052260501413746
68,123,0.04304560809379632
160,189,0.04299615742340522
157,234,0.04298744812904871
100,122,0.042959780094008
27,48,0.04287911159276556
7,123,0.04286014246536105
144,147,0.04284998237489516
72,143,0.04282598983352561
148,248,0.04282106544097541
115,189,0.04276036680929575
56,175,0.042748067298068966
72,193,0.04270883760799594
140,206,0.04259477104858798
54,108,0.04250722996660166
151,216,0.042501552178551595
114,206,0.04245359385883908
117,152,0.04243719903998214
112,203,0.0423383406277593
69,104,0.042313154618828834
36,107,0.04230409916720646
107,126,0.04227651801243824
137,175,0.04226124760862356
100,103,0.042164415389965154
46,74,0.04213365902229006
56,240,0.04210941360645926
8,46,0.04205710941892018
93,105,0.042053003106969265
78,206,0.04203027024831089
77,172,0.04200945601141744
25,140,0.041996767848935815
25,114,0.04185621626535449
87,96,0.041841427044539796
148,178,0.04181490775541773
157,233,0.04178173485941589
7,157,0.04176187923906894
62,189,0.041755597910887475
68,157,0.04172835203866978
198,224,0.041719206690684914
57,131,0.04160335457096676
44,159,0.041468996087611114
25,78,0.041438514344860185
142,143,0.04142261986528722
128,175,0.041414598346254
46,177,0.04139492694396497
15,168,0.041386780277801766
70,115,0.04135426953718182
61,105,0.041339918035551725
116,172,0.04123681409143284
175,207,0.04122231663593843
19,118,0.041202270314770736
69,221,0.04119778089990719
110,193,0.0411933924472913
76,189,0.04119253580468067
61,145,0.041182924764698536
74,87,0.04106487238725913
52,206,0.041058351433875
31,56,0.04096093902395286
81,189,0.040904429854346655
168,187,0.04089710582551594
6,73,0.040887436477050336
37,77,0.040885298693522934
115,178,0.04087307789732468
151,224,0.04083716062112022
149,153,0.040828325323633105
33,175,0.040784771314613666
128,248,0.04077372361755702
173,175,0.040694022457824844
73,178,0.04068918546889324
123,150,0.04062809513178456
130,135,0.040561302290914675
122,198,0.04053630322058553
25,52,0.04047527180267282
56,124,0.040458451294500486
16,68,0.04045213001016814
65,67,0.04039768478444427
102,189,0.04032857305094063
16,233,0.04032296364983965
186,206,0.04031380312531865
22,206,0.040304776942536306
7,134,0.04029900586051218
110,142,0.04024824115582066
85,107,0.040237497996027036
125,157,0.04022592282829371
134,233,0.04021668727070068
10,71,0.04016317236717027
72,105,0.04013741817474773
68,134,0.04013673257770338
124,137,0.039995370672560426
86,240,0.03998784770276607
23,77,0.03982215666935301
99,233,0.03982163822686365
159,234,0.03982075505645719
75,99,0.03981718636095272
68,99,0.03980001029860876
103,198,0.03978314566543039
75,88,0.03976927235277262
25,186,0.03974915311711873
22,25,0.03973618424400525
75,165,0.0397200764793824
7,99,0.03969887282363094
7,16,0.039662357167171
47,206,0.039630726011526826
63,175,0.03961051253734091
113,151,0.03957306639190866
56,239,0.03956633832915872
27,77,0.03947769396420476
149,239,0.03946696999513852
118,133,0.03946307745663593
11,46,0.03942656808624738
67,214,0.039351342187972274
6,157,0.039330606793616794
67,150,0.03931336093052671
34,108,0.03931318976879059
45,224,0.039273776174022626
116,167,0.039272929447939746
6,69,0.03926469113146171
88,178,0.039254082784855183
108,247,0.03924815244009761
38,152,0.039152513358684506
25,47,0.03907256585561404
97,175,0.03905470057275587
93,175,0.039040088780530315
124,207,0.039016942137714755
145,223,0.03900358214888502
105,174,0.03896130119023141
58,215,0.03891464042231245
34,144,0.03890543731521925
31,86,0.03889723582379374
36,206,0.03885779191443496
144,247,0.038841549164499445
75,127,0.0387878101411089
58,92,0.03874869696321804
187,207,0.038743643286383585
49,150,0.038698012476494
84,175,0.038697025670772815
158,225,0.0386536227490269
25,113,0.038641204014393235
33,124,0.03861239402581698
44,157,0.03860158127263283
62,126,0.03858454450508019
20,127,0.03858240546452221
19,163,0.03857654444771139
19,48,0.03847582860881305
56,193,0.038464971186952995
38,60,0.03840867688335644
72,118,0.03835419216059402
19,42,0.038332212415892096
25,36,0.038332036460571824
81,187,0.0382815612596972
89,128,0.03826882087858549
56,132,0.03818316358191563
58,100,0.038165050362854
29,152,0.03813965215589024
152,240,0.03803364143990172
20,99,0.03780634505550092
78,85,0.03775440760461781
65,150,0.03774557386417294
151,172,0.03770302139965414
50,62,0.037686698979208476
239,240,0.03762226992568353
85,146,0.037618172586306585
105,110,0.037608360266962994
131,145,0.03759095022380668
86,239,0.03757158342689052
17,117,0.037534378993530765
87,108,0.037514837462670834
63,124,0.03748854579073911
29,60,0.037415965748147775
189,223,0.03741342010847572
6,99,0.03736673882076485
96,224,0.03728603178888971
19,79,0.037229503648188285
99,178,0.037176916125004275
73,89,0.037147027345551885
93,126,0.03714324387142358
193,235,0.03710765643596457
72,75,0.037107206636450035
31,152,0.03699632776742662
112,174,0.03699291760211302
37,105,0.03698123190803079
97,124,0.03695987042158657
93,124,0.03695006629906141
135,193,0.03693174424674033
85,216,0.03687780572783497
48,133,0.03685212271246092
74,224,0.03676656230314913
87,144,0.03672620583994631
37,151,0.036693165989812045
105,214,0.03663834123496802
57,207,0.0366212021180134
31,239,0.036596175828300645
15,131,0.03656202352340244
86,193,0.03652753172253143
61,126,0.036512595028745806
173,221,0.03648594416295446
25,172,0.036463789425377494
150,156,0.03641968011366732
172,189,0.03632282396396472
90,117,0.036214280660393935
99,248,0.03616230101985534
85,150,0.03616132276498873
151,159,0.036128536574968194
88,248,0.036118969861450176
165,248,0.03607156743321192
135,153,0.03606051695952097
23,105,0.03602350996198235
59,152,0.03600124929064753
48,72,0.03581625393520936
23,151,0.03574011256773853
27,105,0.0357097561382695
115,131,0.03570206558421162
30,221,0.03561490623586151
193,222,0.035595091207746656
57,187,0.03556493751398156
150,175,0.03552949526192131
52,156,0.035503880242735
27,151,0.03543036455331313
28,240,0.03542805312607428
160,240,0.03536621357891491
37,189,0.03534632625315313
38,100,0.03530736321360915
127,248,0.03522703193498917
74,103,0.035060220462787076
85,140,0.03500947125408629
145,168,0.034925300856013454
28,131,0.03489653770799837
135,239,0.03485849587805241
58,107,0.03479398473980174
112,214,0.034787187768843236
61,85,0.03475136795331993
45,159,0.034745166263719096
152,193,0.03474178918113947
156,203,0.034668330875686965
87,160,0.03466553151827334
126,223,0.034580399712003856
56,118,0.03454683243030748
48,110,0.03454496687256725
25,127,0.03453656134474093
46,130,0.03452108889013753
168,202,0.034480166735358614
28,31,0.03446180318245736
23,189,0.03443241937614124
50,113,0.0344074314179356
29,100,0.03439445153405826
193,239,0.0343664456084609
78,116,0.03426629913058454
116,146,0.03413903947558786
27,189,0.034131711072058576
176,221,0.03405817732415767
89,99,0.03394116512626026
77,133,0.0339277747001007
88,89,0.03390015070595827
88,126,0.03388020886543411
89,165,0.03386073945733347
117,151,0.03384039264747544
165,178,0.03382531319269759
168,248,0.03380759741956423
74,157,0.03371610405610739
72,248,0.03370152585229869
77,87,0.03369399963789676
151,157,0.03363034586777596
108,157,0.033506639827092566
46,88,0.03332268855757359
38,198,0.03331502269981064
28,239,0.0332884791374688
81,87,0.03311290428574952
145,207,0.033089734483703274
89,127,0.0330640524294446
107,212,0.03300513269787384
96,159,0.03298655733165049
72,77,0.03297523199773567
53,107,0.032954414288472754
85,154,0.032948080392637524
73,225,0.03292751740871662
85,223,0.03290999836714236
118,240,0.032847114386484744
116,150,0.03281951316967201
86,118,0.03280238367846882
76,87,0.032787168061404415
50,172,0.032781441526539556
75,143,0.03274310879396795
81,145,0.03269130427620133
37,126,0.03266409814772633
108,131,0.03262032123737026
142,248,0.03259825380225291
25,163,0.032594597715195434
67,189,0.03257009496353231
74,159,0.03252763618055927
108,122,0.03246710347431609
59,100,0.0324667624397592
6,26,0.03246370449875892
29,198,0.03245305535629692
149,172,0.03243011701714015
28,168,0.03241978950714634
81,157,0.03236585581749133
28,193,0.03236186225341436
45,157,0.032342908784930284
144,193,0.03230175969947946
48,56,0.03226027153920517
87,102,0.03224924106110608
84,135,0.032242786978115376
131,234,0.03224083446123931
49,107,0.032200840011651514
122,144,0.03212949960331542
19,105,0.03204243565131928
9,68,0.03195640844037679
31,118,0.031951255889519796
157,160,0.03194345847757505
9,233,0.03192684917428173
81,132,0.03192206258000299
19,145,0.03192098896020561
44,117,0.031920564036390923
37,50,0.03190401882698407
43,68,0.03188210069423919
103,108,0.03186422199721283
43,233,0.03185945895895046
105,241,0.03182897290628916
23,126,0.03181497275695137
75,110,0.031814411948191935
77,110,0.031804536876773794
58,62,0.03175540136974397
37,131,0.03173117422839508
7,9,0.03166192681898582
72,89,0.031630692386172214
7,43,0.031619431952635536
50,87,0.031550207070242225
27,126,0.03153963997126708
103,144,0.03153372948879724
104,131,0.031435121789466246
115,207,0.03142665796449464
132,187,0.031374621027543265
2,7,0.031278805387063006
1,7,0.031278805387063006
4,7,0.031278805387063006
7,188,0.031278805387063006
5,7,0.031278805387063006
3,7,0.031278805387063006
15,187,0.031242555813578286
30,107,0.031180196617406467
46,226,0.03111110703605559
23,50,0.031074652213791954
16,127,0.031005138105516927
94,107,0.030962990785264162
149,167,0.030886342590883128
160,224,0.030810671443184147
27,50,0.03080572630197189
15,127,0.03079606781407454
17,221,0.03074503227858645
28,207,0.03071823777865915
96,157,0.030705965814327774
105,133,0.030691447531832866
193,216,0.03067282829671067
117,234,0.0306521972447215
59,198,0.03063330368096467
48,86,0.030631926076177398
134,225,0.030594446727940167
160,187,0.030581770959967617
58,93,0.030568925156665705
142,178,0.03056631355821621
42,240,0.030559092158420828
56,140,0.030461181843820476
57,145,0.030370994864929557
56,114,0.030360188439592525
28,81,0.030345804548571793
77,224,0.030340329524901018
206,212,0.030312905398429357
108,168,0.030305952348607588
156,174,0.030293098467333135
53,206,0.030262068772006302
99,225,0.030083983686090582
56,78,0.030057445611308495
58,61,0.030050102411187246
15,71,0.030018354996945076
54,65,0.030006222356253536
118,193,0.030004262361889158
114,135,0.029993159607009188
116,154,0.029903999036009665
25,212,0.02989852268636781
25,53,0.029843165543255723
34,214,0.029831212428637167
214,247,0.02978332490627509
105,130,0.029769724700511552
167,168,0.02976825117330473
143,248,0.029737527925441196
6,43,0.029733224833233946
31,42,0.029725636225350478
107,178,0.02969259370496508
79,240,0.029680010576977892
57,132,0.029655881672824097
72,151,0.02959448127561914
49,206,0.029564141509332082
15,57,0.02953094817892536
76,224,0.029520031121404916
37,168,0.02947617221685463
52,56,0.029362271012637085
38,74,0.02936006309914479
71,136,0.029345056090999185
133,189,0.029335884051604574
15,115,0.02931767737517138
81,224,0.02931527481031424
131,140,0.029287922594416833
112,189,0.029242275529093486
104,168,0.02920409996750915
114,131,0.029189859625382394
107,177,0.029157737372141987
25,49,0.029147643413098077
48,152,0.029138711583155646
16,26,0.029135624889961267
28,118,0.029065401530330926
105,230,0.029017076056296883
58,113,0.02899253145596823
152,175,0.028958866851911614
102,224,0.028903828538728506
78,131,0.028898549986328202
163,239,0.0288971531107616
110,248,0.028894472064813572
31,79,0.028870530348287377
48,239,0.02882106298782912
42,239,0.02871348450305286
135,172,0.028643518369658682
30,206,0.028623807502552185
29,74,0.028600392272099567
110,151,0.028543938263149344
72,189,0.028509479017876847
156,214,0.028484859769185668
94,206,0.028439938648821446
65,247,0.028422393141861138
117,198,0.028409435645566725
50,224,0.028407959435961
47,56,0.028341435768748677
85,148,0.028321509964775067
19,126,0.028301004590623933
64,131,0.02824499477490619
77,240,0.02824049096941585
52,131,0.028226636359418692
25,30,0.02821655511440115
6,209,0.02820637833490664
77,86,0.02820177693685268
28,57,0.028191703330608664
69,115,0.028188981444200945
87,214,0.028160800429022925
25,94,0.028054343590096162
37,207,0.02793225435994563
42,193,0.027914326391361467
89,143,0.027911078673677717
79,239,0.02788741674266783
143,178,0.027884404646969795
58,88,0.027883647142932302
168,193,0.027812258715099788
36,56,0.027789190358202036
34,65,0.027751855924429712
16,134,0.02774855074298764
65,87,0.027731091887459227
131,186,0.02772051295045058
22,131,0.027711335504896812
104,207,0.02767126358095829
58,172,0.027622488839612953
37,81,0.02759015782763928
187,234,0.027558399798030764
110,189,0.02749794404790663
31,77,0.027470271598066056
124,152,0.027410624535660694
77,117,0.027379666836540705
95,131,0.02736330410093063
81,104,0.027335838218439552
135,167,0.02728053646034789
67,87,0.02726673548947264
178,206,0.027259798955049687
159,160,0.027258036638215844
47,131,0.027248569604335738
144,157,0.027231668890698627
28,48,0.02714164164416737
69,233,0.02712727871994535
7,69,0.027126477868942317
89,110,0.027119068548509907
114,168,0.02711666999616056
79,193,0.02711135612149034
126,133,0.02710579856995312
46,102,0.027105476130561846
68,69,0.027089213544857528
20,62,0.027035117053053812
59,74,0.02699662484009911
113,131,0.026947714328901376
19,85,0.02693578256514572
60,124,0.026888779002850798
37,58,0.026882463575718114
25,178,0.02687395128565572
56,105,0.026864558422710776
146,149,0.02685585529166101
78,168,0.026846356040794935
77,159,0.02684249224196763
131,167,0.02682871984895102
132,145,0.02679582048136452
177,206,0.02676464750265154
45,117,0.026745565807888276
36,131,0.026732840588036762
127,168,0.026716856512730314
15,145,0.026684889193109955
38,108,0.026683372375732907
77,239,0.026535434440498853
50,133,0.02647505845669331
105,153,0.02646637060662399
115,204,0.02644248652913051
38,144,0.026406086010104954
25,177,0.026380760072873433
151,202,0.02638075403649335
57,108,0.026353737975305085
72,126,0.026344658427639542
21,131,0.02632209542490684
64,168,0.026236900434003247
52,168,0.0262267256133059
23,58,0.026184427261961803
73,85,0.02617862077197484
76,159,0.026116371012254398
100,175,0.02611574396021284
145,160,0.026115478874538627
115,221,0.02608642596509086
15,132,0.02606255885835007
102,157,0.026014242274746587
29,108,0.025993062578810452
46,158,0.02599168104920537
27,58,0.02595738628488766
131,146,0.025954475793077518
81,159,0.025935370709767713
151,248,0.025866171672995986
149,150,0.02581323051101573
77,193,0.02579618857394523
140,207,0.025781517048394497
168,186,0.025749294529681513
69,150,0.025747039260966706
22,168,0.02574448136167906
50,72,0.025731629713596785
29,144,0.025723130098990493
114,207,0.025695033510101037
37,57,0.02563130762800843
102,159,0.025571470601425922
86,105,0.025510526586486865
115,132,0.025449307426005926
78,207,0.025438561887070155
131,172,0.02542920972872751
95,168,0.025421152015422797
57,104,0.025395406751711418
96,117,0.025392064624628428
81,114,0.02538176872479198
98,107,0.02538169334471607
214,224,0.025353099313785956
16,209,0.02531474677209398
47,168,0.02531371852160885
86,151,0.025310603836703183
118,163,0.025232697334471307
48,118,0.02516456635798774
50,159,0.025132692850013592
78,81,0.02512878499795646
42,118,0.02507063623750651
74,117,0.025036805521148855
113,168,0.02503507846266906
140,187,0.025028855922632508
28,77,0.024990225995127235
77,157,0.0249858740604544
114,187,0.02494646277379019
28,132,0.02487522251781814
52,207,0.024846501796987146
50,110,0.02481812659926882
36,168,0.024814980100654666
15,28,0.02477350108518594
100,124,0.024718068708018084
78,187,0.024697849618268302
34,189,0.024690439764624046
20,113,0.024682436716848936
31,151,0.024653911108220936
189,247,0.024650911284503713
131,198,0.024641967078618685
175,198,0.024640980305249326
50,117,0.024588329292716697
52,81,0.024549331875114905
59,108,0.02453565948786369
116,128,0.024476954950252195
21,168,0.02444700662383697
186,207,0.024401918358344713
22,207,0.024393357079007697
86,189,0.024383368412357474
79,118,0.024349207248052028
76,157,0.024310414805048388
105,152,0.024264499516907786
28,160,0.024241479453174643
20,223,0.024230744368719814
103,214,0.02417886670764928
64,187,0.024136661962200972
52,187,0.02412880910873669
81,186,0.024101597228126364
22,81,0.024097526559220726
146,168,0.024090853021324975
127,131,0.02408542304143376
124,127,0.02407778361743083
47,207,0.023986109333682986
156,189,0.02394439707162028
43,225,0.02392307412202732
145,239,0.023911354902591626
155,193,0.023910355653928225
15,49,0.023891882888762685
151,239,0.023814650538220197
108,145,0.023811108951905628
78,135,0.023803814360746384
73,116,0.023759392483149996
56,126,0.023730289439107207
135,146,0.023726070709541646
113,207,0.023721164544747722
47,81,0.023694222355011885
168,172,0.023624711515660278
65,224,0.023589526799483295
57,114,0.02357985943373444
145,234,0.023534890822325932
36,207,0.023534680278027336
149,154,0.02351872936558633
20,172,0.023515972911222774
9,71,0.023501756621155775
81,113,0.02343350861323833
42,48,0.023411318306138268
50,157,0.0233945666080936
57,78,0.023344873264202235
67,224,0.02334002413001527
124,198,0.023323948369235827
87,189,0.023307939992258088
98,206,0.023306782236114317
19,58,0.023291858092556558
47,187,0.023287906258067845
117,127,0.02327007862831687
108,132,0.023252652895256163
36,81,0.023225094007151472
77,118,0.023170002140013444
65,157,0.023065725580137093
25,98,0.0229826254645763
132,234,0.02298210945909011
168,173,0.02296256244878232
189,239,0.022940522705576206
167,187,0.022928966315657218
168,198,0.022888587339701144
20,37,0.022887132413859118
16,168,0.02285437042882293
36,187,0.02282477925053963
131,173,0.022816815089028785
57,64,0.022814370638688474
52,57,0.022807119001088328
99,117,0.022801607443979587
150,173,0.022760616745305606
108,117,0.022754364359037597
48,79,0.022737675782828193
131,163,0.022731118683168412
37,132,0.02261893109781684
108,115,0.022615456095878294
28,105,0.022602048366266756
86,126,0.022531078241100597
15,37,0.0225281296529624
65,103,0.022493501626589026
21,187,0.02248923561814346
159,214,0.02242972152091179
28,151,0.02242735135674589
187,199,0.02241841979172856
104,132,0.022407827697454787
57,186,0.022390275863112815
22,57,0.022386951761707605
172,207,0.022384429259202813
15,104,0.022316163707738083
58,133,0.022308683307822874
20,23,0.02229149204151904
30,150,0.02228291753045512
146,187,0.02215837663674556
46,73,0.022139117875632074
81,172,0.022113409317081795
57,95,0.022105790204164717
28,108,0.022103776040485218
20,27,0.022098948409825424
16,49,0.022052378206578488
37,160,0.02203975869512083
50,240,0.022036959637011234
47,57,0.022012172474083328
50,86,0.022006789875089836
89,248,0.021963969922639767
107,226,0.02191287585962278
28,234,0.021846906913155394
104,160,0.0218370018714893
133,160,0.02177597238569942
57,113,0.02177007181134304
74,175,0.021715691417993625
99,116,0.021709039838482297
77,163,0.02169571331922705
88,116,0.021682749142572157
58,72,0.021681824672145425
56,212,0.021678205517611782
57,167,0.02167289305969007
116,165,0.021658389368259496
87,147,0.021645652976067874
53,56,0.021641726432487712
48,77,0.021636224797464666
28,189,0.021602113286763737
36,57,0.021573928028197787
85,142,0.021560185985269802
42,77,0.021555464685286546
85,240,0.0214736643123216
31,50,0.02143593279167553
87,221,0.021426327983965838
140,145,0.021376823978560996
65,168,0.021348783034804645
21,57,0.021257104019442224
54,87,0.021249731715121643
127,207,0.02120236982115948
115,167,0.021192400904919043
57,199,0.021190282467838308
116,127,0.021148150244378206
163,168,0.021112068885671745
189,224,0.020983872560179466
117,160,0.020981921979450233
6,67,0.02096579884704831
105,118,0.02095552110194166
57,146,0.02094400593347171
81,127,0.020938134633308948
77,79,0.02093509990443917
58,110,0.020912188054883155
31,85,0.02088800054871618
157,214,0.020878882721186407
118,145,0.02087858879520943
132,140,0.020877308772146747
65,159,0.020869995962508315
131,212,0.020851152131360788
53,131,0.0208123756240756
114,132,0.020807377790493468
118,151,0.02079373090222136
15,140,0.0207935138026092
15,114,0.02072314407706871
50,239,0.020706391466475786
67,159,0.020648844705814854
78,132,0.0205997167348559
89,178,0.020595149790555167
69,225,0.02057892156352577
46,134,0.02056002023382191
57,172,0.020543724719880606
15,78,0.0205161459896554
30,56,0.020469873410575164
71,80,0.020423665448661588
68,148,0.020357019373864787
148,233,0.020350084751817404
56,94,0.02033883292008876
49,131,0.020327086913405935
114,160,0.020275803218891265
38,214,0.020245958620728532
46,99,0.020233527458914862
72,116,0.020231102557980687
7,148,0.02022349232818225
16,46,0.02016131352211335
64,132,0.020133897535513378
50,193,0.020129614724065333
206,226,0.020121151445214883
52,132,0.02012065121964487
76,117,0.02010263946648229
37,108,0.020097972371881156
78,160,0.0200737529994798
15,52,0.02003636791402286
118,189,0.02002833456896222
105,167,0.02002242138958975
103,189,0.020012155169697256
163,207,0.02001017727361929
95,145,0.019973365622266783
28,126,0.019965083408733333
81,117,0.0199628630181846
96,221,0.019950597108442818
10,26,0.01993454475307247
104,108,0.019911300503853514
57,198,0.019902500354031166
87,247,0.01987466058441584
37,234,0.019863798375469532
15,134,0.019861945183476722
28,140,0.01984508746662877
25,226,0.019840831313084208
65,131,0.019829510181232374
28,114,0.019778866926960487
81,163,0.01976079982216382
132,186,0.019760040409927012
22,132,0.01975341217195018
108,175,0.0197361192782903
29,214,0.01972274351300934
60,131,0.01969632762851765
102,117,0.01968242937251161
15,186,0.019681435141867477
104,234,0.01967992200184136
30,131,0.01967763031836163
15,22,0.0196726751693231
85,143,0.019670337118916276
34,87,0.019652958153235985
85,193,0.01961520556059776
52,160,0.01961148761540819
145,167,0.0195826671337999
28,78,0.019581533044487787
94,131,0.019565130548635457
56,58,0.019529504378441673
95,132,0.019505325688708997
28,50,0.019500504623571658
147,224,0.019496080416848496
42,105,0.01949576276542162
151,163,0.01947011955934905
57,127,0.019451089836966272
6,156,0.019432389716828563
47,132,0.019423559323437724
48,151,0.019417385207893656
15,30,0.01941583799592652
168,212,0.01935912131162774
42,151,0.019344907212204734
15,47,0.01934466034532993
53,168,0.019327875121975917
160,186,0.019252834337562565
128,149,0.019251908342625648
22,160,0.01925008809401427
67,157,0.019221052775668886
21,145,0.019209772165534624
113,132,0.019209081274052773
17,150,0.019183225639001416
145,199,0.019147215288697925
56,177,0.01914025085421261
28,64,0.019138265415428717
54,224,0.01913372742735925
15,113,0.01913055797658898
28,52,0.0191270800137839
132,167,0.01912428079622724
26,71,0.019096700739396944
36,132,0.019056389199675273
6,148,0.019022525594985545
20,133,0.018991950982662775
15,36,0.01899039533392802
133,221,0.01898009359823398
95,115,0.018970116644924668
6,175,0.018946120558196573
79,105,0.01893490389894936
145,146,0.01893377423965704
47,160,0.018927797515115422
38,65,0.018837417361676597
79,151,0.01878822519928738
21,132,0.018763282067374557
131,178,0.01874139211265658
74,131,0.018739856117386735
8,131,0.01872276580867271
113,160,0.01871964604885382
108,124,0.018681019682567072
42,189,0.01863334124607649
58,240,0.01856864491192135
159,189,0.01856427317381574
108,140,0.01855045205186818
36,160,0.01855036785352893
58,86,0.018543358409611476
28,95,0.01854144267846112
132,146,0.018501572510231996
108,114,0.018488695191124643
124,144,0.018486675579840493
28,47,0.018463544722964947
20,72,0.01845901067763969
85,105,0.018434073583432062
57,173,0.01843215687542839
130,168,0.018416524516439096
131,177,0.01839728456951119
57,163,0.01835737038292565
207,212,0.018356139812921696
29,65,0.018349687990263118
10,127,0.018349538559792912
53,207,0.01832138499655085
107,158,0.01830602901889193
78,108,0.018304268840185756
60,168,0.018295908071533674
114,234,0.018273527534848278
21,115,0.018242140894443697
115,199,0.018184577663315347
28,167,0.01817903718818595
94,168,0.018162219496708057
132,172,0.018126640523844162
81,212,0.018119242971125795
28,36,0.01811050988728685
79,189,0.01809737885732804
78,234,0.01809131197564092
53,81,0.018090554962844608
50,118,0.018080122796150063
31,58,0.01806221143573404
15,172,0.018052332407948977
37,140,0.018045661150309526
37,114,0.017984939218240296
115,146,0.017974151659504455
77,145,0.017951639105921884
10,134,0.017901902010096806
49,207,0.017893319225868908
52,108,0.017879989190761073
104,140,0.017876624422995587
116,143,0.017852159925933708
21,28,0.01783467053945888
187,212,0.01780733712197528
37,78,0.017805378420648336
20,110,0.01780361436472332
53,187,0.017779638325103892
28,199,0.017775192796209132
34,224,0.01769714179169766
52,234,0.01767293223066466
160,172,0.01766514578221793
224,247,0.017664284250520933
58,152,0.017639914028919228
115,172,0.017629609808902467
85,118,0.017616964007623203
28,146,0.017582904234761804
132,198,0.017565582598483565
108,186,0.017557334964487928
22,108,0.017552585631278456
11,131,0.017542361910078384
58,239,0.017447294568146903
16,156,0.017440240608606526
105,146,0.01741395162977951
168,178,0.0174123653493044
74,168,0.017404817652732753
37,64,0.017403262755827313
37,52,0.017390279284342846
8,168,0.017376092889219534
65,175,0.017359224698989505
186,234,0.017352502470290382
22,234,0.017348591618218192
110,116,0.017345461093975514
30,207,0.01732114768093988
59,65,0.01732023286995348
10,209,0.01731893737855059
157,189,0.01728072423821528
47,108,0.017259224579752257
147,159,0.017248955689560756
94,207,0.01722437873304248
42,126,0.017221013191527558
127,132,0.01716890046694997
71,134,0.017149489471041772
168,177,0.017097265456902384
99,149,0.017075317746759005
108,113,0.01706890723150953
105,216,0.017064338800734897
47,234,0.0170584622464505
88,149,0.017054297233607536
75,85,0.017042770829014505
149,165,0.017040168890474505
128,135,0.017005840629408065
81,94,0.01699865816160202
58,193,0.016961565849793074
65,187,0.0169452083455272
50,163,0.016929585322586455
54,159,0.016927762451761856
36,108,0.016926938239045754
48,50,0.01688330693227624
113,234,0.016870538500111183
37,95,0.016859213761346883
160,216,0.016837876342912558
57,212,0.016831549675107634
30,187,0.016821701216603552
42,50,0.016820287723770515
158,206,0.016815195860139343
53,57,0.01680548699291876
37,47,0.016788727744502234
115,173,0.016763002761792725
49,167,0.01676207132564591
38,189,0.0167568809422862
105,150,0.0167350682700792
36,234,0.01672589984864103
127,160,0.016725418170724794
79,126,0.01672540766156308
94,187,0.016705739723761326
87,224,0.016703997703417288
95,104,0.016702309352541106
145,173,0.016654405052869595
127,149,0.01663485241839212
71,209,0.01659102669959699
25,158,0.016588257072114827
37,167,0.016530069577377828
73,135,0.016506739747908516
1,41,0.01649775439601386
41,188,0.01649775439601386
4,41,0.01649775439601386
2,41,0.01649775439601386
3,41,0.01649775439601386
5,41,0.01649775439601386
178,207,0.01649726508710518
36,37,0.016475741635848987
48,85,0.016450972686254745
28,58,0.016430822929797362
104,167,0.016375843724315418
50,79,0.01633621471837989
29,189,0.016323874396614278
62,117,0.01630618482599188
81,178,0.01629857918865194
11,168,0.01628767450944493
6,165,0.016285511162053803
115,150,0.016266592887600687
132,173,0.016264476286788697
87,122,0.016230292106845172
21,37,0.016219361206331512
132,163,0.016203506722816247
177,207,0.01619376284458289
37,199,0.016163388778584423
15,163,0.0161405782030764
9,46,0.01612065483873539
145,151,0.016110336929559852
21,104,0.01606558875597157
65,117,0.01606327694200076
64,140,0.01606324684975918
147,157,0.016055320129019786
52,140,0.016051238327369995
98,131,0.016027841868681617
57,65,0.016016889504249322
104,199,0.01601204680793096
74,187,0.016010983284226933
81,177,0.016004173777305723
37,146,0.015996416665126162
8,187,0.015981741787258957
87,103,0.015929163346439647
172,234,0.015920061256841887
77,126,0.015915842124417903
72,149,0.015912007549137585
57,60,0.015909235709281648
67,117,0.015894331172834786
104,146,0.015838680870388734
20,240,0.015808577916359468
57,94,0.015790244213228954
20,86,0.015786820255509027
160,163,0.01578496108664301
140,186,0.015765062133811347
22,140,0.015758996736166684
54,157,0.015757029574335613
177,187,0.015730387494300113
114,186,0.015711799297297078
22,114,0.01570639902065696
34,159,0.01565692830647243
159,247,0.015627468363646743
73,107,0.015592779448559054
95,140,0.015561076799820873
78,186,0.015554880341155162
22,78,0.015549693226946902
104,172,0.015521821052179337
95,114,0.015509139668019613
47,140,0.015496021143914337
85,248,0.015478156898633019
28,173,0.015460615464582814
20,31,0.015377421356161589
130,131,0.015355883104350872
78,95,0.01535440196918484
113,140,0.015324733137103254
148,225,0.015308218902890733
108,127,0.015254180669463538
105,154,0.015246660978388614
58,118,0.015233980076726262
145,212,0.015213602804453332
36,140,0.015207205132332542
64,186,0.015203991328896988
